0	46.971	109.6	156.57	0.030531416	0.04597617	15330886.64	889
0	49.581	106.99	156.57	0.031023051	0.04597617	15330886.64	889
0	52.19	104.38	156.57	0.03150355	0.04597617	15330886.64	889
0	54.799	101.77	156.57	0.031973862	0.04597617	15330886.64	889
0	57.409	99.161	156.57	0.032434835	0.04597617	15330886.64	889
0	60.018	96.552	156.57	0.032886716	0.04597617	15330886.64	889
0	62.628	93.942	156.57	0.033330387	0.04597617	15330886.64	889
0	65.237	91.332	156.57	0.033765993	0.04597617	15330886.64	889
0	67.847	88.723	156.57	0.034194304	0.04597617	15330886.64	889
0	70.456	86.114	156.57	0.034615387	0.04597617	15330886.64	889
0	73.066	83.504	156.57	0.035029928	0.04597617	15330886.64	889
0	75.676	80.894	156.57	0.035438094	0.04597617	15330886.64	889
0	78.285	78.285	156.57	0.035840035	0.04597617	15330886.64	889
0	80.895	75.675	156.57	0.036236339	0.04597617	15330886.64	889
0	83.504	73.066	156.57	0.036626959	0.04597617	15330886.64	889
0	86.113	70.457	156.57	0.037012286	0.04597617	15330886.64	889
0	88.723	67.847	156.57	0.037392686	0.04597617	15330886.64	889
0	91.332	65.237	156.57	0.037768074	0.04597617	15330886.64	889
0	93.942	62.628	156.57	0.038138927	0.04597617	15330886.64	889
0	96.552	60.018	156.57	0.038505282	0.04597617	15330886.64	889
0	99.161	57.409	156.57	0.038867166	0.04597617	15330886.64	889
0	101.77	54.799	156.57	0.039224878	0.04597617	15330886.64	889
0	104.38	52.19	156.57	0.039578701	0.04597617	15330886.64	889
0	106.99	49.581	156.57	0.039928634	0.04597617	15330886.64	889
0	109.6	46.971	156.57	0.040274809	0.04597617	15330886.64	889
0	112.21	44.362	156.57	0.040617348	0.04597617	15330886.64	889
0	114.82	41.752	156.57	0.040956369	0.04597617	15330886.64	889
0	117.43	39.142	156.57	0.041291981	0.04597617	15330886.64	889
0	120.04	36.533	156.57	0.041624288	0.04597617	15330886.64	889
0	122.65	33.923	156.57	0.04195339	0.04597617	15330886.64	889
0	125.26	31.314	156.57	0.042279381	0.04597617	15330886.64	889
0	127.87	28.705	156.57	0.042602349	0.04597617	15330886.64	889
0	130.47	26.095	156.57	0.04292116	0.04597617	15330886.64	889
0	133.08	23.486	156.57	0.043238346	0.04597617	15330886.64	889
0	135.69	20.876	156.57	0.043552754	0.04597617	15330886.64	889
0	138.3	18.267	156.57	0.043864455	0.04597617	15330886.64	889
0	140.91	15.657	156.57	0.044173522	0.04597617	15330886.64	889
0	143.52	13.047	156.57	0.044480022	0.04597617	15330886.64	889
0	146.13	10.438	156.57	0.044784018	0.04597617	15330886.64	889
0	148.74	7.8285	156.57	0.045085573	0.04597617	15330886.64	889
0	151.35	5.219	156.57	0.045384745	0.04597617	15330886.64	889
0	153.96	2.6095	156.57	0.045681593	0.04597617	15330886.64	889
0	156.57	0	156.57	0.04597617	0.04597617	15330886.64	889
5	48.97	106.69	285.4	0.030946743	0.058491286	25580222.43	1466
5.2	48.97	94.064	285.4	0.030946743	0.058491286	25580222.43	1466
5.4	48.97	81.924	285.4	0.030946743	0.058491286	25580222.43	1466
5.6	48.97	70.437	285.4	0.030946743	0.058491286	25580222.43	1466
5.8	48.97	59.744	285.4	0.030946743	0.058491286	25580222.43	1466
6	48.97	49.956	285.4	0.030946743	0.058491286	25580222.43	1466
6.2	48.97	41.151	285.4	0.030946743	0.058491286	25580222.43	1466
6.4	48.97	33.371	285.4	0.030946743	0.058491286	25580222.43	1466
6.6	48.97	26.622	285.4	0.030946743	0.058491286	25580222.43	1466
6.8	48.97	20.877	285.4	0.030946743	0.058491286	25580222.43	1466
7	48.97	16.082	285.4	0.030946743	0.058491286	25580222.43	1466
7.2	48.97	12.16	285.4	0.030946743	0.058491286	25580222.43	1466
7.4	48.97	9.0183	285.4	0.030946743	0.058491286	25580222.43	1466
7.6	48.97	6.555	285.4	0.030946743	0.058491286	25580222.43	1466
7.8	48.97	4.6661	285.4	0.030946743	0.058491286	25580222.43	1466
8	48.97	3.2503	285.4	0.030946743	0.058491286	25580222.43	1466
5	57.69	104.23	285.4	0.032521021	0.058491286	25580222.43	1466
5.2	57.69	92.028	285.4	0.032521021	0.058491286	25580222.43	1466
5.4	57.69	80.122	285.4	0.032521021	0.058491286	25580222.43	1466
5.6	57.69	68.72	285.4	0.032521021	0.058491286	25580222.43	1466
5.8	57.69	58.007	285.4	0.032521021	0.058491286	25580222.43	1466
6	57.69	48.14	285.4	0.032521021	0.058491286	25580222.43	1466
6.2	57.69	39.237	285.4	0.032521021	0.058491286	25580222.43	1466
6.4	57.69	31.375	285.4	0.032521021	0.058491286	25580222.43	1466
6.6	57.69	24.586	285.4	0.032521021	0.058491286	25580222.43	1466
6.8	57.69	18.859	285.4	0.032521021	0.058491286	25580222.43	1466
7	57.69	14.144	285.4	0.032521021	0.058491286	25580222.43	1466
7.2	57.69	10.359	285.4	0.032521021	0.058491286	25580222.43	1466
7.4	57.69	7.4009	285.4	0.032521021	0.058491286	25580222.43	1466
7.6	57.69	5.1508	285.4	0.032521021	0.058491286	25580222.43	1466
7.8	57.69	3.4879	285.4	0.032521021	0.058491286	25580222.43	1466
8	57.69	2.295	285.4	0.032521021	0.058491286	25580222.43	1466
5	73.33	78.28	285.4	0.035107536	0.058491286	25580222.43	1466
5.2	73.33	68.568	285.4	0.035107536	0.058491286	25580222.43	1466
5.4	73.33	59.369	285.4	0.035107536	0.058491286	25580222.43	1466
5.6	73.33	50.785	285.4	0.035107536	0.058491286	25580222.43	1466
5.8	73.33	42.895	285.4	0.035107536	0.058491286	25580222.43	1466
6	73.33	35.757	285.4	0.035107536	0.058491286	25580222.43	1466
6.2	73.33	29.4	285.4	0.035107536	0.058491286	25580222.43	1466
6.4	73.33	23.83	285.4	0.035107536	0.058491286	25580222.43	1466
6.6	73.33	19.032	285.4	0.035107536	0.058491286	25580222.43	1466
6.8	73.33	14.968	285.4	0.035107536	0.058491286	25580222.43	1466
7	73.33	11.586	285.4	0.035107536	0.058491286	25580222.43	1466
